"","Assemblage","t","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"221","Seine",21,"Extrapolation",0,26.318873511576,19.6445097111409,32.9932373120111,0.875946631780032,0.797541361207049,0.954351902353015
"222","Seine",22,"Extrapolation",0,26.8369787553182,19.928780980683,33.7451765299534,0.881340256485248,0.80261050446349,0.960070008507006
"223","Seine",23,"Extrapolation",0,27.3325576841151,20.1905515836126,34.4745637846177,0.886499375768498,0.807583480079325,0.965415271457671
"224","Seine",24,"Extrapolation",0,27.8065897029644,20.430733189362,35.1824462165667,0.891434185517694,0.812459326282618,0.97040904475277
"225","Seine",25,"Extrapolation",0,28.2600116340375,20.6502397898605,35.8697834782145,0.896154438321272,0.817236430023953,0.975072446618591
"226","Seine",26,"Extrapolation",0,28.6937195681075,20.8499830541625,36.5374560820525,0.900669462742086,0.82191314735193,0.979425778132242
"227","Seine",27,"Extrapolation",0,29.1085706354788,21.0308676441096,37.1862736268479,0.9049881817533,0.82648810375409,0.98348825975251
"228","Seine",28,"Extrapolation",0,29.5053846999209,21.1937868471682,37.8169825526736,0.909119130372722,0.830960320442448,0.987277940302996
"229","Seine",29,"Extrapolation",0,29.8849459789525,21.3396186986148,38.4302732592901,0.91307047253043,0.835329248096269,0.99081169696459
"230","Seine",30,"Extrapolation",0,30.2480045936783,21.4692226607007,39.026786526656,0.91685001720302,0.839594753362469,0.99410528104357
"231","Seine",31,"Extrapolation",0,30.5952780512422,21.5834368670668,39.6071192354176,0.920465233846367,0.843757083075753,0.99717338461698
"232","Seine",32,"Extrapolation",0,30.927452662825,21.6830759075518,40.1718294180982,0.923923267157394,0.84781681975003,1
"233","Seine",33,"Extrapolation",0,31.2451848999912,21.7689291109166,40.7214406890657,0.927230951194029,0.851774835508793,1
"234","Seine",34,"Extrapolation",0,31.5491026920632,21.8417592747315,41.2564461093949,0.930394822881245,0.855632248070485,1
"235","Seine",35,"Extrapolation",0,31.8398066670885,21.9023017890569,41.7773115451202,0.933421134929887,0.859390380448122,1
"236","Seine",36,"Extrapolation",0,32.117871338852,21.9512641013607,42.2844785763432,0.936315868193805,0.863050724962541,1
"237","Seine",37,"Extrapolation",0,32.3838462422778,21.9893254729373,42.7783670116184,0.939084743489726,0.866614911610962,1
"238","Seine",38,"Extrapolation",0,32.6382570194678,22.0171369810301,43.2593770579055,0.941733232903216,0.870084680554514,1
"239","Seine",39,"Extrapolation",0,32.8816064585191,22.0353217253199,43.7278911917182,0.944266570603077,0.87346185836413,1
"240","Seine",40,"Extrapolation",0,33.1143754871768,22.0444752020423,44.1842757723114,0.946689763185552,0.876748337623275,1
"241","Seine",41,"Extrapolation",0,33.3370241232842,22.0451658135017,44.6288824330667,0.949007599568788,0.879946059488506,1
"242","Seine",42,"Extrapolation",0,33.5499923839087,22.0379354850048,45.0620492828126,0.951224660457102,0.883056998833064,1
"243","Seine",43,"Extrapolation",0,33.7537011549408,22.023300365154,45.4841019447276,0.95334532739375,0.886083151632253,1
"244","Seine",44,"Extrapolation",0,33.9485530228845,22.0017515889907,45.8953544567784,0.955373791420108,0.889026524285861,1
"245","Seine",45,"Extrapolation",0,34.1349330704829,21.97375608664,46.2961100543259,0.957314061358365,0.89188912460878,1
"246","Seine",46,"Extrapolation",0,34.3132096377509,21.9397574228926,46.6866618526092,0.959169971734088,0.89467295425469,1
"247","Seine",47,"Extrapolation",0,34.4837350499203,21.9001766555934,47.0672934442472,0.960945190354345,0.897380002368368,1
"248","Seine",48,"Extrapolation",0,34.6468463137345,21.8554132028094,47.4382794246597,0.96264322555633,0.90001224028965,1
"249","Seine",49,"Extrapolation",0,34.8028657834699,21.8058457105577,47.799885856382,0.964267433140837,0.902571617156436,1
"250","Seine",50,"Extrapolation",0,34.9521017979993,21.7518329144216,48.152370681577,0.965821023004279,0.905060056275455,1
"251","Seine",51,"Extrapolation",0,35.0948492901579,21.6937144896916,48.4959840906242,0.967307065482354,0.907479452148147,1
"252","Seine",52,"Extrapolation",0,35.231390369614,21.6318118857817,48.8309688534462,0.968728497417904,0.909831668055182,1
"253","Seine",53,"Extrapolation",0,35.361994880398,21.566429141601,49.157560619195,0.970088127964951,0.912118534117126,1
"254","Seine",54,"Extrapolation",0,35.4869209341914,21.4978536793453,49.4759881890376,0.971388644140388,0.914341845760798,1
"255","Seine",55,"Extrapolation",0,35.6064154204286,21.4263570748243,49.786473766033,0.972632616134285,0.916503362531244,1
"256","Seine",56,"Extrapolation",0,35.7207144942207,21.3521958029806,50.0892331854609,0.973822502389316,0.918604807198066,1
"257","Seine",57,"Extrapolation",0,35.8300440430654,21.2756119577054,50.3844761284253,0.974960654459345,0.920647865112502,1
"258","Seine",58,"Extrapolation",0,35.9346201332646,21.196833945422,50.6724063211071,0.976049321656765,0.922634183778052,1
"259","Seine",59,"Extrapolation",0,36.0346494369334,21.1160771522108,50.953221721656,0.977090655497775,0.924565372602995,1
"260","Seine",60,"Extrapolation",0,36.1303296404427,21.0335445844902,51.2271146963951,0.978086713954394,0.926443002807815,1
"261","Seine",61,"Extrapolation",0,36.2218498351037,20.949427483468,51.4942721867394,0.979039465521594,0.928268607464508,1
"262","Seine",62,"Extrapolation",0,36.3093908908665,20.8639059137319,51.754875868001,0.979950793107612,0.930043681648153,1
"263","Seine",63,"Extrapolation",0,36.39312581377,20.7771493264729,52.0091023010671,0.980822497755107,0.931769682683953,1
"264","Seine",64,"Extrapolation",0,36.4732200878516,20.6893170979305,52.2571230777727,0.981656302200537,0.933448030475373,1
"265","Seine",65,"Extrapolation",0,36.5498320021905,20.6005590437227,52.4991049606584,0.982453854278775,0.935080107901085,1
"266","Seine",66,"Extrapolation",0,36.6231129637321,20.5110159097761,52.7352100176881,0.983216730179697,0.936667261270105,1
"267","Seine",67,"Extrapolation",0,36.693207796511,20.4208198406115,52.9655957524105,0.983946437563189,0.938210800826044,1
"268","Seine",68,"Extrapolation",0,36.7602550278648,20.3300948257635,53.1904152299661,0.984644418538702,0.939712001292583,1
"269","Seine",69,"Extrapolation",0,36.8243871622031,20.2389571251289,53.4098171992773,0.98531205251528,0.941172102453375,1
"270","Seine",70,"Extrapolation",0,36.8857309428746,20.1475156740451,53.6239462117041,0.98595065892766,0.942592309760455,1
"271","Seine",71,"Extrapolation",0,36.9444076026473,20.0558724688942,53.8329427364005,0.986561499843848,0.943973794966033,1
"272","Seine",72,"Extrapolation",0,37.0005331032995,19.9641229340288,54.0369432725702,0.987145782459333,0.945317696773153,1
"273","Seine",73,"Extrapolation",0,37.0542183647929,19.8723562707969,54.2360804587888,0.98770466148284,0.946625121501314,1
"274","Seine",74,"Extrapolation",0,37.1055694844822,19.7806557894334,54.430483179531,0.988239241418369,0.94789714376359,1
"275","Seine",75,"Extrapolation",0,37.1546879467937,19.6890992245646,54.6202766690228,0.988750578748005,0.949134807152214,1
"276","Seine",76,"Extrapolation",0,37.2016708237873,19.5977590350554,54.8055826125192,0.989239684019831,0.950339124929966,1
"277","Seine",77,"Extrapolation",0,37.2466109669986,19.5067026889037,54.9865192450935,0.989707523845056,0.951511080724979,1
"278","Seine",78,"Extrapolation",0,37.2895971909398,19.4159929338671,55.1632014480126,0.990155022808314,0.952651629226897,1
"279","Seine",79,"Extrapolation",0,37.3307144486228,19.3256880544812,55.3357408427643,0.990583065294909,0.95376169688251,1
"280","Seine",80,"Extrapolation",0,37.3700439994499,19.2358421161075,55.5042458827923,0.990992497238609,0.954842182589245,1
"281","Seine",81,"Extrapolation",0,37.4076635698063,19.146505196622,55.6688219429906,0.991384127793452,0.955893958385045,1
"282","Seine",82,"Extrapolation",0,37.4436475066689,19.057723606334,55.8295714070039,0.991758730932867,0.956917870133342,1
"283","Seine",83,"Extrapolation",0,37.4780669245376,18.9695400966996,55.9865937523755,0.992117046979264,0.957914738201999,1
"284","Seine",84,"Extrapolation",0,37.5109898459771,18.8819940583715,56.1399856335827,0.992459784067122,0.958885358135194,1
"285","Seine",85,"Extrapolation",0,37.5424813360497,18.7951217091032,56.2898409629962,0.992787619542465,0.959830501317364,1
"286","Seine",86,"Extrapolation",0,37.5726036309018,18.7089562720033,56.4362509898002,0.993101201301488,0.960750915628423,1
"287","Seine",87,"Extrapolation",0,37.6014162607603,18.6235281446148,56.5793043769057,0.993401149070989,0.961647326089571,1
"288","Seine",88,"Extrapolation",0,37.6289761675814,18.5388650592705,56.7190872758924,0.99368805563312,0.962520435499089,1
"289","Seine",89,"Extrapolation",0,37.6553378175843,18.4549922351581,56.8556834000105,0.993962487996897,0.963370925057613,1
"290","Seine",90,"Extrapolation",0,37.6805533088914,18.3719325225062,56.9891740952766,0.994224988518771,0.96419945498244,1
"291","Seine",91,"Extrapolation",0,37.7046724744894,18.2897065392841,57.1196384096947,0.994476075974477,0.96500666511049,1
"292","Seine",92,"Extrapolation",0,37.7277429807137,18.2083328007909,57.2471531606365,0.994716246584282,0.965793175489604,1
"293","Seine",93,"Extrapolation",0,37.7498104214499,18.1278278424883,57.3717930004115,0.994945974993661,0.966559586957925,1
"294","Seine",94,"Extrapolation",0,37.7709184082411,18.04820633642,57.4936304800622,0.995165715211328,0.967306481711163,1
"295","Seine",95,"Extrapolation",0,37.7911086564761,17.9694812015372,57.612736111415,0.995375901506488,0.968034423857562,1
"296","Seine",96,"Extrapolation",0,37.8104210678314,17.8916637082409,57.7291784274219,0.995576949267075,0.968743959960471,1
"297","Seine",97,"Extrapolation",0,37.8288938091277,17.8147635774314,57.843024040824,0.99576925582068,0.969435619568437,1
"298","Seine",98,"Extrapolation",0,37.846563387759,17.7387890743443,57.9543377011737,0.995953201219781,0.970109915732766,1
"299","Seine",99,"Extrapolation",0,37.8634647238411,17.6637470974372,58.0631823502449,0.996129148992834,0.970767345512564,1
"300","Seine",100,"Extrapolation",0,37.879631219224,17.5896432625784,58.1696191758695,0.996297446862711,0.971408390467259,1
