"seq_number","Site","Bio_repA.x","Bio_repB.x","Bio_repC.x","Bio_repA.y","Bio_repB.y","Bio_repC.y","max_Occupancy_prob","sum.taxonomy"
"merged_fishcard_12S_all_elas_19","R_Beach",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_19","Santa_Claus",1,3,3,1,3,3,0.994121574398325,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_19","PTDS",2,3,3,2,3,3,0.991391671912587,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_19","PIDB",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_19","LTGO_5",2,1,NA,2,1,NA,0.944314005496223,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_19","LCZA",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_19","LTGP",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_19","Ben_Weston",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_195","Water_Canyon",2,2,2,2,2,2,0.964911756680512,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus"
"merged_fishcard_12S_all_elas_195","Cuylers_Harbor",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus"
"merged_fishcard_12S_all_elas_195","Bechers",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus"
"merged_fishcard_12S_all_elas_196","Ben_Weston",2,NA,NA,2,NA,NA,0.937297302502905,""
"merged_fishcard_12S_all_elas_198","Emerald_Bay",1,1,2,1,1,2,0.953410155016338,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_elas_20","Water_Canyon",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_20","Coches",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_20","Forney",2,3,3,2,3,3,0.991391671912587,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_20","PTDS",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_20","PIDB",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_20","LCZA",NA,2,2,NA,2,2,0.954357499103526,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_20","LTGP",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_203","Ben_Weston",NA,NA,2,NA,NA,2,0.937121608251869,""
"merged_fishcard_12S_all_elas_208","Coches",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_21","Forney",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_elas_21","Dangermond",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_elas_21","R_Beach",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_elas_21","LCZA",1,1,3,1,1,3,0.996589595447068,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_elas_22","Water_Canyon",1,1,3,1,1,3,0.996589595447068,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_22","Coches",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_22","Cuylers_Harbor",NA,1,3,NA,1,3,0.986992057654099,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_22","R_Beach",3,3,1,3,3,1,0.996566118830643,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_22","Santa_Claus",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_22","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_22","PIDB",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_22","LTGO_1.2",NA,3,NA,NA,3,NA,0.99115210350872,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_22","LTGO_5",3,1,1,3,1,1,0.98838829760873,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_22","LCZA",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_22","LTGP",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_elas_229","R_Beach",1,2,2,1,2,2,0.964621158731243,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lepidogobius;Lepidogobius lepidus"
"merged_fishcard_12S_all_elas_229","Ben_Weston",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lepidogobius;Lepidogobius lepidus"
"merged_fishcard_12S_all_elas_23","Water_Canyon",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus"
"merged_fishcard_12S_all_elas_23","Ford_Pt",NA,2,1,NA,2,1,0.955503946164595,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus"
"merged_fishcard_12S_all_elas_23","Soledad",2,NA,1,2,NA,1,0.952050799332653,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus"
"merged_fishcard_12S_all_elas_23","Forney",NA,3,2,NA,3,2,0.990783801011302,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus"
"merged_fishcard_12S_all_elas_23","Dangermond",1,1,3,1,1,3,0.996589595447068,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus"
"merged_fishcard_12S_all_elas_23","R_Beach",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus"
"merged_fishcard_12S_all_elas_23","PTDS",3,2,NA,3,2,NA,0.995007921298632,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus"
"merged_fishcard_12S_all_elas_23","PIDB",NA,3,2,NA,3,2,0.990783801011302,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus"
"merged_fishcard_12S_all_elas_23","LCZA",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus"
"merged_fishcard_12S_all_elas_23","LTGP",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus"
"merged_fishcard_12S_all_elas_231","Little_Harbor",3,NA,NA,3,NA,NA,0.991144401987966,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox rhessodon"
"merged_fishcard_12S_all_elas_234","Emerald_Bay",1,3,1,1,3,1,0.991579046783193,"Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Triphoturus;Triphoturus mexicanus"
"merged_fishcard_12S_all_elas_235","Emerald_Bay",NA,3,3,NA,3,3,0.995493846139598,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Urolophidae;Urolophus;Urolophus halleri"
"merged_fishcard_12S_all_elas_235","Little_Harbor",3,2,1,3,2,1,0.995434837543985,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Urolophidae;Urolophus;Urolophus halleri"
"merged_fishcard_12S_all_elas_235","Ben_Weston",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Urolophidae;Urolophus;Urolophus halleri"
"merged_fishcard_12S_all_elas_24","Water_Canyon",2,2,1,2,2,1,0.959373928027695,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","Ford_Pt",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","Sandy_Point",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","Coches",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","Forney",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","Emerald_Bay",1,3,NA,1,3,NA,0.990987130536396,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","Little_Harbor",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","Bechers",1,2,3,1,2,3,0.993780552386192,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","R_Beach",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","PIDB",1,2,2,1,2,2,0.964621158731243,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","LTGO_5",2,NA,1,2,NA,1,0.952050799332653,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","LCZA",3,NA,1,3,NA,1,0.991415419878841,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","LTGP",2,3,3,2,3,3,0.991391671912587,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_24","Ben_Weston",NA,2,2,NA,2,2,0.954357499103526,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_242","LCZA",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_245","Cuylers_Harbor",NA,2,2,NA,2,2,0.954357499103526,""
"merged_fishcard_12S_all_elas_245","PIDB",2,1,1,2,1,1,0.966292439746026,""
"merged_fishcard_12S_all_elas_245","LCZA",3,3,1,3,3,1,0.996566118830643,""
"merged_fishcard_12S_all_elas_248","Ben_Weston",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis"
"merged_fishcard_12S_all_elas_249","Santa_Monica",2,1,3,2,1,3,0.994092391910767,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;;"
"merged_fishcard_12S_all_elas_25","Water_Canyon",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica"
"merged_fishcard_12S_all_elas_25","Soledad",2,1,NA,2,1,NA,0.944314005496223,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica"
"merged_fishcard_12S_all_elas_25","China_Camp",2,3,NA,2,3,NA,0.991463464294281,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica"
"merged_fishcard_12S_all_elas_25","Forney",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica"
"merged_fishcard_12S_all_elas_25","Coches",2,1,2,2,1,2,0.961167818951414,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica"
"merged_fishcard_12S_all_elas_25","Cuylers_Harbor",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica"
"merged_fishcard_12S_all_elas_250","PTDS",3,2,3,3,2,3,0.996345164735595,""
"merged_fishcard_12S_all_elas_26","China_Camp",NA,2,1,NA,2,1,0.955503946164595,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_26","Emerald_Bay",3,NA,NA,3,NA,NA,0.991144401987966,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_26","R_Beach",NA,3,1,NA,3,1,0.98725873871732,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_26","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_26","PIDB",1,3,2,1,3,2,0.995400305025871,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_26","LTGO_5",1,NA,3,1,NA,3,0.986289005079231,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_26","LCZA",2,3,3,2,3,3,0.991391671912587,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_26","LTGP",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_26","Ben_Weston",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_263","PTDS",2,2,3,2,2,3,0.996348935231083,""
"merged_fishcard_12S_all_elas_263","PIDB",NA,2,NA,NA,2,NA,0.931204242237339,""
"merged_fishcard_12S_all_elas_263","LCZA",1,1,3,1,1,3,0.996589595447068,""
"merged_fishcard_12S_all_elas_263","LTGP",NA,1,2,NA,1,2,0.948053587342423,""
"merged_fishcard_12S_all_elas_27","Emerald_Bay",2,3,3,2,3,3,0.991391671912587,"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus"
"merged_fishcard_12S_all_elas_27","Little_Harbor",1,2,3,1,2,3,0.993780552386192,"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus"
"merged_fishcard_12S_all_elas_27","R_Beach",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus"
"merged_fishcard_12S_all_elas_27","Ben_Weston",NA,2,1,NA,2,1,0.955503946164595,"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus"
"merged_fishcard_12S_all_elas_274","Santa_Claus",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_28","Santa_Monica",1,NA,3,1,NA,3,0.986289005079231,""
"merged_fishcard_12S_all_elas_28","Christy",NA,1,3,NA,1,3,0.986992057654099,""
"merged_fishcard_12S_all_elas_28","Water_Canyon",1,3,1,1,3,1,0.991579046783193,""
"merged_fishcard_12S_all_elas_28","Ford_Pt",NA,NA,2,NA,NA,2,0.937121608251869,""
"merged_fishcard_12S_all_elas_28","Santa_Claus",NA,NA,2,NA,NA,2,0.937121608251869,""
"merged_fishcard_12S_all_elas_282","Little_Harbor",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_284","PIDB",2,NA,1,2,NA,1,0.952050799332653,""
"merged_fishcard_12S_all_elas_284","LCZA",2,2,NA,2,2,NA,0.956598606662821,""
"merged_fishcard_12S_all_elas_286","Ben_Weston",NA,NA,2,NA,NA,2,0.937121608251869,""
"merged_fishcard_12S_all_elas_29","Coches",2,2,1,2,2,1,0.959373928027695,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher"
"merged_fishcard_12S_all_elas_29","Forney",1,1,2,1,1,2,0.953410155016338,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher"
"merged_fishcard_12S_all_elas_29","Bechers",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher"
"merged_fishcard_12S_all_elas_29","R_Beach",2,NA,1,2,NA,1,0.952050799332653,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher"
"merged_fishcard_12S_all_elas_29","PTDS",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher"
"merged_fishcard_12S_all_elas_29","PIDB",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher"
"merged_fishcard_12S_all_elas_29","LCZA",2,2,NA,2,2,NA,0.956598606662821,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher"
"merged_fishcard_12S_all_elas_29","LTGP",3,2,2,3,2,2,0.991238473371791,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher"
"merged_fishcard_12S_all_elas_29","Ben_Weston",1,1,2,1,1,2,0.953410155016338,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher"
"merged_fishcard_12S_all_elas_291","Santa_Claus",3,NA,NA,3,NA,NA,0.991144401987966,"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus californicus"
"merged_fishcard_12S_all_elas_295","R_Beach",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus"
"merged_fishcard_12S_all_elas_3","Coches",2,3,3,2,3,3,0.991391671912587,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_3","Forney",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_3","R_Beach",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_3","Emerald_Bay",1,2,3,1,2,3,0.993780552386192,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_3","PTDS",1,2,NA,1,2,NA,0.951507667746369,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_3","PIDB",NA,2,2,NA,2,2,0.954357499103526,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_3","LCZA",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_30","Water_Canyon",2,2,2,2,2,2,0.964911756680512,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti"
"merged_fishcard_12S_all_elas_30","Ford_Pt",NA,2,2,NA,2,2,0.954357499103526,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti"
"merged_fishcard_12S_all_elas_30","R_Beach",2,2,2,2,2,2,0.964911756680512,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti"
"merged_fishcard_12S_all_elas_30","Dangermond",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti"
"merged_fishcard_12S_all_elas_30","PTDS",3,3,1,3,3,1,0.996566118830643,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti"
"merged_fishcard_12S_all_elas_30","PIDB",2,2,2,2,2,2,0.964911756680512,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti"
"merged_fishcard_12S_all_elas_30","LCZA",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti"
"merged_fishcard_12S_all_elas_30","LTGP",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti"
"merged_fishcard_12S_all_elas_301","Emerald_Bay",1,3,3,1,3,3,0.994121574398325,""
"merged_fishcard_12S_all_elas_301","Little_Harbor",3,2,NA,3,2,NA,0.995007921298632,""
"merged_fishcard_12S_all_elas_301","Ben_Weston",NA,2,1,NA,2,1,0.955503946164595,""
"merged_fishcard_12S_all_elas_305","PTDS",2,1,2,2,1,2,0.961167818951414,""
"merged_fishcard_12S_all_elas_305","LCZA",1,2,1,1,2,1,0.959754112903952,""
"merged_fishcard_12S_all_elas_309","Santa_Monica",1,NA,3,1,NA,3,0.986289005079231,"Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Fodiator;Fodiator acutus"
"merged_fishcard_12S_all_elas_31","Coches",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","Forney",1,1,3,1,1,3,0.996589595447068,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","Christy",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","Emerald_Bay",3,2,2,3,2,2,0.991238473371791,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","Little_Harbor",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","R_Beach",2,2,2,2,2,2,0.964911756680512,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","PIDB",2,1,1,2,1,1,0.966292439746026,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","LTGO_1.2",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","LTGO_5",1,NA,3,1,NA,3,0.986289005079231,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_31","LCZA",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
