"","Geog_sort","Location","Site","Site_Code","Month","Day","Year","Investigator","Time_Start","Time_End","Tide_Height","Tide_Type","Time_high_tide","Time_low_tide","Collection_Method","Seine_Size_feet","Shore_distance_meters","Haul_number","Sample_number","Entered_as","Subclass","Family","Species","Common_Name","SP_Code","Count","Total_Length_mm","Standard_Length_mm","Wet_Body_Weight_g","Sex","Gut_Collected","Isotope_Sample","Notes"
"284",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,81,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,165,142,30.9,"ND","No","No",NA
"285",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,80,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,163,137,27.5,"ND","No","No",NA
"286",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,51,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,98,78,12.8,"ND","No","No",NA
"287",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,50,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,95,77,11.8,"ND","No","No",NA
"288",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,49,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,103,83,14.3,"ND","No","No",NA
"289",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,48,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,104,85,15,"ND","No","No",NA
"290",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,47,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,99,79,14.6,"ND","No","No",NA
"291",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,46,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,96,75,12.5,"ND","No","No",NA
"292",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,45,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,100,81,13.8,"ND","No","No",NA
"293",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,44,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,103,82,13,"ND","No","No",NA
"294",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,43,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,98,79,12.1,"ND","No","No",NA
"295",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,42,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,94,76,10.7,"ND","No","No",NA
"296",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,41,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,97,79,12.2,"ND","No","No",NA
"297",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,40,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,93,74,11.5,"ND","No","No",NA
"298",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,39,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,98,77,12.4,"ND","Yes","No","gut_injected_with_formaldehyde_not_removed"
"299",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,38,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,102,81,15.2,"ND","Yes","No","gut_injected_with_formaldehyde_not_removed"
"300",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,37,"Walleye_surfperch","Actinopterygii","Embiotocidae","Hyperprosopon_argenteum","Walleye_Surfperch","HYAR",1,101,80,15.1,"ND","Yes","Yes","gut_injected_with_formaldehyde_not_removed"
"301",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,36,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,102,81,16.5,"ND","Yes","Yes","gut_injected_with_formaldehyde_not_removed"
"302",12,"Santa_Cruz_Island","Coches","CP",8,24,2018,NA,1530,1615,NA,"ebbing",1520,NA,"Seine",50,10,4,35,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,95,77,12.6,"ND","Yes","Yes","gut_injected_with_formaldehyde_not_removed"
"303",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"304",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"305",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"306",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"307",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"308",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"309",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"310",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"311",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"312",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"313",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"314",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"315",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"316",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"317",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"318",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"319",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"320",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"321",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"322",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"323",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"324",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"325",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"326",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"327",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"328",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"329",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"330",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"331",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"332",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"333",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,NA,"Topsmelt","Actinopterygii","Atherinopsidae","Atherinops_affinis","Topsmelt","ATAF",1,NA,NA,NA,"ND","No","No","none_measured"
"334",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1500,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,54,44,NA,"ND","no","no",NA
"335",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1499,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,60,49,NA,"ND","no","no",NA
"336",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1498,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,59,48,NA,"ND","no","no",NA
"337",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1497,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,54,45,NA,"ND","no","no",NA
"338",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1496,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,61,50,NA,"ND","no","no",NA
"339",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1495,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,54,45,NA,"ND","no","no",NA
"340",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1494,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,53,47,NA,"ND","no","no",NA
"341",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1493,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,54,44,NA,"ND","no","no",NA
"342",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1492,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,54,44,NA,"ND","no","no",NA
"343",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1491,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,53,43,NA,"ND","no","no",NA
"344",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1490,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,53,44,NA,"ND","no","no",NA
"345",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1489,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,57,48,NA,"ND","no","no",NA
"346",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1488,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,49,40,NA,"ND","no","no",NA
"347",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1487,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,52,43,NA,"ND","no","no",NA
"348",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1486,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,47,38,NA,"ND","no","no",NA
"349",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1485,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,49,40,NA,"ND","no","no",NA
"350",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1484,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,47,39,NA,"ND","no","no",NA
"351",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1483,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,54,45,NA,"ND","yes","no","whole_fish"
"352",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1482,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,60,49,NA,"ND","yes","no","whole_fish"
"353",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1481,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,60,49,NA,"ND","yes","no","whole_fish"
"354",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1480,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,59,48,NA,"ND","yes","no","whole_fish"
"355",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1479,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,61,50,NA,"ND","yes","no","whole_fish"
"356",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1478,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,60,49,NA,"ND","yes","yes","whole_fish"
"357",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1477,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,68,57,NA,"ND","yes","yes","whole_fish"
"358",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1476,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,74,61,NA,"ND","yes","yes","whole_fish"
"359",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1475,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,71,59,NA,"ND","yes","yes","whole_fish"
"360",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1474,"Yellowfin_croaker","Actinopterygii","Sciaenidae","Umbrina_roncador","Yellowfin_Croaker","UMRO",1,62,55,NA,"ND","yes","yes","whole_fish"
"361",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1473,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,60,52,NA,"ND","no","no",NA
"362",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1472,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,68,56,NA,"ND","no","no",NA
"363",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1471,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,65,54,NA,"ND","no","no",NA
"364",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1470,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,66,56,NA,"ND","no","no",NA
"365",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1469,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,63,53,NA,"ND","yes","No","whole_fish"
"366",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1468,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,65,56,NA,"ND","yes","No","whole_fish"
"367",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1467,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,66,55,NA,"ND","yes","No","whole_fish"
"368",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1466,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,68,56,NA,"ND","yes","No","whole_fish"
"369",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1465,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,69,58,NA,"ND","yes","no","whole_fish"
"370",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1464,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,63,57,NA,"ND","yes","yes","whole_fish"
"371",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1463,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,67,56,NA,"ND","yes","yes","whole_fish"
"372",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1462,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,73,62,NA,"ND","yes","yes","whole_fish"
"373",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1461,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,79,68,NA,"ND","yes","yes","whole_fish"
"374",13,"Santa_Catalina_Island","Emerald_Bay","EB",10,21,2018,NA,1100,1200,NA,NA,NA,NA,"Seine",50,12,3,1460,"Queenfish","Actinopterygii","Sciaenidae","Seriphus_politus","Queenfish","SEPO",1,75,64,NA,"ND","yes","yes","whole_fish"
"375",14,"Santa_Catalina_Island","Ben_Weston","BW",10,20,2018,NA,1030,1115,NA,NA,NA,NA,"Seine",50,15,3,1406,"Barred_surfperch","Actinopterygii","Embiotocidae","Amphistichus_argenteus","Barred_surfperch","AMAR",1,115,89,NA,"ND","yes","yes","whole_fish"
"376",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,1394,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,64,51,3.13,"ND","Yes","No","WF_both_in_same_bag"
"377",15,"Santa_Catalina_Island","Little_Harbor","LH",10,19,2018,NA,1645,1730,"high","rising",1900,NA,"Seine",50,20,3,1393,"Sargo","Actinopterygii","Haemulidae","Anisotremus_davidsonii","Sargo","ANDA",1,57,47,2.27,"ND","Yes","No","WF_both_in_same_bag"
