"","Species","Site","e_index","sd_e_index","mean_seine_count","sd_seine_count","matching","matching2","eDNA_Presence_tot","nps_Presence_tot","eDNA_detect","Seine_detect"
"158","Leuresthes tenuis","Santa_Claus",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.22980321986738,15.8333333333333,"eDNA.Detected","Seine.Detected"
"159","Leuresthes tenuis","Santa_Monica",0,0,0,0,"Both.Missed","Matching",4.22980321986738,15.8333333333333,"eDNA.Detected","Seine.Detected"
"160","Leuresthes tenuis","Soledad",0.0445113265431464,0.0445113265431464,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.22980321986738,15.8333333333333,"eDNA.Detected","Seine.Detected"
"161","Leuresthes tenuis","Southeast_Anchorage",0,0,1,0,"Seine.Detected.Only","Seine.Detected.Only",4.22980321986738,15.8333333333333,"eDNA.Detected","Seine.Detected"
"162","Leuresthes tenuis","Water_Canyon",0.339845706577341,0.339845706577341,6.5,6.36396103067893,"Both.Detected","Matching",4.22980321986738,15.8333333333333,"eDNA.Detected","Seine.Detected"
"163","Menticirrhus undulatus","Bechers",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"164","Menticirrhus undulatus","Ben_Weston",0.308597981518437,0.308597981518437,1.66666666666667,1.15470053837925,"Both.Detected","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"165","Menticirrhus undulatus","China_Camp",0,0,0,0,"Both.Missed","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"166","Menticirrhus undulatus","Christy",0.142854688234241,0.142854688234241,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"167","Menticirrhus undulatus","Coches",0,0,0,0,"Both.Missed","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"168","Menticirrhus undulatus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"169","Menticirrhus undulatus","Dangermond",0.184014513699774,0.184014513699774,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"170","Menticirrhus undulatus","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"171","Menticirrhus undulatus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"172","Menticirrhus undulatus","Forney",0,0,0,0,"Both.Missed","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"173","Menticirrhus undulatus","Little_Harbor",0.0407393483722191,0.0407393483722191,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"174","Menticirrhus undulatus","R_Beach",0.481961851409767,0.481961851409767,3.66666666666667,2.3094010767585,"Both.Detected","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"175","Menticirrhus undulatus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"176","Menticirrhus undulatus","Santa_Claus",0.892728657969832,0.892728657969832,3.33333333333333,0.577350269189626,"Both.Detected","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"177","Menticirrhus undulatus","Santa_Monica",0.990337317293423,0.990337317293423,16.75,16.4595463687997,"Both.Detected","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"178","Menticirrhus undulatus","Soledad",0,0,0,0,"Both.Missed","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"179","Menticirrhus undulatus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"180","Menticirrhus undulatus","Water_Canyon",0.54790804831072,0.54790804831072,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,25.4166666666667,"eDNA.Detected","Seine.Detected"
"181","Micrometrus minimus","Bechers",0.240008295666006,0.240008295666006,2,0,"Both.Detected","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"182","Micrometrus minimus","Ben_Weston",0,0,0,0,"Both.Missed","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"183","Micrometrus minimus","China_Camp",0.166401981974441,0.166401981974441,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"184","Micrometrus minimus","Christy",0.228598906722361,0.228598906722361,5.5,2.12132034355964,"Both.Detected","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"185","Micrometrus minimus","Coches",0,0,0,0,"Both.Missed","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"186","Micrometrus minimus","Cuylers_Harbor",0.148148854542128,0.148148854542128,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"187","Micrometrus minimus","Dangermond",0.269528384342698,0.269528384342698,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"188","Micrometrus minimus","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"189","Micrometrus minimus","Ford_Pt",0.70679361006972,0.70679361006972,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"190","Micrometrus minimus","Forney",0.207178290508218,0.207178290508218,9,8.48528137423857,"Both.Detected","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"191","Micrometrus minimus","Little_Harbor",0.241607137626422,0.241607137626422,1,0,"Both.Detected","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"192","Micrometrus minimus","R_Beach",0.0943639631480398,0.0943639631480398,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"193","Micrometrus minimus","Sandy_Point",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"194","Micrometrus minimus","Santa_Claus",0,0,0,0,"Both.Missed","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"195","Micrometrus minimus","Santa_Monica",0.0244294421089805,0.0244294421089805,1,0,"Both.Detected","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"196","Micrometrus minimus","Soledad",0.215544271092435,0.215544271092435,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"197","Micrometrus minimus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"198","Micrometrus minimus","Water_Canyon",0.0229105135368706,0.0229105135368706,1,0,"Both.Detected","Matching",3.56551365133832,19.5,"eDNA.Detected","Seine.Detected"
"199","Myliobatis californica","Bechers",0.788501747482129,0.788501747482129,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"200","Myliobatis californica","Ben_Weston",0,0,0,0,"Both.Missed","Matching",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"201","Myliobatis californica","China_Camp",0.200004138030443,0.200004138030443,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"202","Myliobatis californica","Christy",0.55497577694914,0.55497577694914,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"203","Myliobatis californica","Coches",0.178741715008483,0.178741715008483,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"204","Myliobatis californica","Cuylers_Harbor",0.27163558036063,0.27163558036063,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"205","Myliobatis californica","Dangermond",0.224405903775404,0.224405903775404,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"206","Myliobatis californica","Emerald_Bay",0.196411594963048,0.196411594963048,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"207","Myliobatis californica","Ford_Pt",0.0886964755746952,0.0886964755746952,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"208","Myliobatis californica","Forney",0.071736765006017,0.071736765006017,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"209","Myliobatis californica","Little_Harbor",0.255257797931429,0.255257797931429,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"210","Myliobatis californica","R_Beach",0.0630375407689257,0.0630375407689257,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"211","Myliobatis californica","Sandy_Point",0.0787766665293256,0.0787766665293256,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"212","Myliobatis californica","Santa_Claus",0.368991028728828,0.368991028728828,1,0,"Both.Detected","Matching",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"213","Myliobatis californica","Santa_Monica",0.228197735219752,0.228197735219752,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"214","Myliobatis californica","Soledad",0.474943510408263,0.474943510408263,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"215","Myliobatis californica","Southeast_Anchorage",0.272537454142462,0.272537454142462,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"216","Myliobatis californica","Water_Canyon",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,1,"eDNA.Detected","Seine.Detected"
"217","Paralichthys californicus","Bechers",0,0,0,0,"Both.Missed","Matching",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"218","Paralichthys californicus","Ben_Weston",0.0557358036273121,0.0557358036273121,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"219","Paralichthys californicus","China_Camp",0,0,0,0,"Both.Missed","Matching",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"220","Paralichthys californicus","Christy",0.247324328074204,0.247324328074204,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"221","Paralichthys californicus","Coches",0.00567656273613802,0.00567656273613802,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"222","Paralichthys californicus","Cuylers_Harbor",0.0451306542755459,0.0451306542755459,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"223","Paralichthys californicus","Dangermond",0,0,0,0,"Both.Missed","Matching",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"224","Paralichthys californicus","Emerald_Bay",0.330851967766457,0.330851967766457,1,0,"Both.Detected","Matching",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"225","Paralichthys californicus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"226","Paralichthys californicus","Forney",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"227","Paralichthys californicus","Little_Harbor",0.0621087463135489,0.0621087463135489,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"228","Paralichthys californicus","R_Beach",0.111317870601736,0.111317870601736,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"229","Paralichthys californicus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"230","Paralichthys californicus","Santa_Claus",0.260969477328151,0.260969477328151,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"231","Paralichthys californicus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"232","Paralichthys californicus","Soledad",0,0,0,0,"Both.Missed","Matching",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"233","Paralichthys californicus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"234","Paralichthys californicus","Water_Canyon",0.121130484880252,0.121130484880252,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,1,"eDNA.Detected","Seine.Detected"
"235","Sardinops sagax","Bechers",0.157407849389477,0.157407849389477,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"236","Sardinops sagax","Ben_Weston",0.0794220458283523,0.0794220458283523,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"237","Sardinops sagax","China_Camp",0.00418277577155744,0.00418277577155744,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"238","Sardinops sagax","Christy",0.0887616906829034,0.0887616906829034,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"239","Sardinops sagax","Coches",0.12807908032886,0.12807908032886,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"240","Sardinops sagax","Cuylers_Harbor",0.617579496387659,0.617579496387659,7,0,"Both.Detected","Matching",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"241","Sardinops sagax","Dangermond",0.385388506350386,0.385388506350386,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"242","Sardinops sagax","Emerald_Bay",0.1905971460526,0.1905971460526,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"243","Sardinops sagax","Ford_Pt",0.947396666329343,0.947396666329343,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"244","Sardinops sagax","Forney",0.461621105115651,0.461621105115651,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"245","Sardinops sagax","Little_Harbor",0,0,0,0,"Both.Missed","Matching",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"246","Sardinops sagax","R_Beach",0.209340336410292,0.209340336410292,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"247","Sardinops sagax","Sandy_Point",0,0,0,0,"Both.Missed","Matching",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"248","Sardinops sagax","Santa_Claus",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"249","Sardinops sagax","Santa_Monica",0.664669505684286,0.664669505684286,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"250","Sardinops sagax","Soledad",0,0,0,0,"Both.Missed","Matching",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"251","Sardinops sagax","Southeast_Anchorage",0.698804835333705,0.698804835333705,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"252","Sardinops sagax","Water_Canyon",0.114722503491373,0.114722503491373,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.74797354315644,7,"eDNA.Detected","Seine.Detected"
"253","Seriphus politus","Bechers",0,0,0,0,"Both.Missed","Matching",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"254","Seriphus politus","Ben_Weston",0.0247850636745161,0.0247850636745161,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"255","Seriphus politus","China_Camp",0,0,0,0,"Both.Missed","Matching",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"256","Seriphus politus","Christy",0,0,0,0,"Both.Missed","Matching",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"257","Seriphus politus","Coches",0.123284763606706,0.123284763606706,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"258","Seriphus politus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"259","Seriphus politus","Dangermond",0.26294781832187,0.26294781832187,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"260","Seriphus politus","Emerald_Bay",0.284285510094173,0.284285510094173,23,12.7279220613579,"Both.Detected","Matching",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"261","Seriphus politus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"262","Seriphus politus","Forney",0,0,0,0,"Both.Missed","Matching",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"263","Seriphus politus","Little_Harbor",0.451207849358324,0.451207849358324,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"264","Seriphus politus","R_Beach",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"265","Seriphus politus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"266","Seriphus politus","Santa_Claus",0.484331277123988,0.484331277123988,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"267","Seriphus politus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"268","Seriphus politus","Soledad",0.297525695720545,0.297525695720545,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"269","Seriphus politus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"270","Seriphus politus","Water_Canyon",0.471796557859826,0.471796557859826,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.40016453575995,23,"eDNA.Detected","Seine.Detected"
"271","Triakis semifasciata","Bechers",0,0,0,0,"Both.Missed","Matching",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"272","Triakis semifasciata","Ben_Weston",0.116931494055487,0.116931494055487,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"273","Triakis semifasciata","China_Camp",0,0,0,0,"Both.Missed","Matching",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"274","Triakis semifasciata","Christy",0.9018731395292,0.9018731395292,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"275","Triakis semifasciata","Coches",0.171630560641247,0.171630560641247,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"276","Triakis semifasciata","Cuylers_Harbor",0.789685264068093,0.789685264068093,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"277","Triakis semifasciata","Dangermond",0.442001289004432,0.442001289004432,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"278","Triakis semifasciata","Emerald_Bay",0.445270286524388,0.445270286524388,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"279","Triakis semifasciata","Ford_Pt",0,0,0,0,"Both.Missed","Matching",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"280","Triakis semifasciata","Forney",0.0655865084158642,0.0655865084158642,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"281","Triakis semifasciata","Little_Harbor",0.7487442911015,0.7487442911015,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"282","Triakis semifasciata","R_Beach",0.412105517687402,0.412105517687402,1.5,0.707106781186548,"Both.Detected","Matching",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"283","Triakis semifasciata","Sandy_Point",0,0,0,0,"Both.Missed","Matching",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"284","Triakis semifasciata","Santa_Claus",1,1,1,0,"Both.Detected","Matching",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"285","Triakis semifasciata","Santa_Monica",0.165936315579729,0.165936315579729,1,0,"Both.Detected","Matching",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"286","Triakis semifasciata","Soledad",0.0845623378043439,0.0845623378043439,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"287","Triakis semifasciata","Southeast_Anchorage",0.164544320616791,0.164544320616791,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"288","Triakis semifasciata","Water_Canyon",0.976717561180942,0.976717561180942,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,3.5,"eDNA.Detected","Seine.Detected"
"289","Umbrina roncador","Bechers",0,0,0,0,"Both.Missed","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"290","Umbrina roncador","Ben_Weston",0.260019825483715,0.260019825483715,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"291","Umbrina roncador","China_Camp",0,0,0,0,"Both.Missed","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"292","Umbrina roncador","Christy",0.083606264030618,0.083606264030618,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"293","Umbrina roncador","Coches",0.0174694259116437,0.0174694259116437,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"294","Umbrina roncador","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"295","Umbrina roncador","Dangermond",0,0,0,0,"Both.Missed","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"296","Umbrina roncador","Emerald_Bay",0.0715489730062829,0.0715489730062829,49,31.1126983722081,"Both.Detected","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"297","Umbrina roncador","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"298","Umbrina roncador","Forney",0,0,0,0,"Both.Missed","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"299","Umbrina roncador","Little_Harbor",0.0354289968049784,0.0354289968049784,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"300","Umbrina roncador","R_Beach",0.0815970461993901,0.0815970461993901,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"301","Umbrina roncador","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"302","Umbrina roncador","Santa_Claus",0.0737746608727831,0.0737746608727831,3.5,3.53553390593274,"Both.Detected","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"303","Umbrina roncador","Santa_Monica",1,1,1,0,"Both.Detected","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"304","Umbrina roncador","Soledad",0.0698688905153399,0.0698688905153399,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"305","Umbrina roncador","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"306","Umbrina roncador","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.69331408282475,53.5,"eDNA.Detected","Seine.Detected"
"307","Urolophus halleri","Bechers",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"308","Urolophus halleri","Ben_Weston",0.438016631968394,0.438016631968394,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"309","Urolophus halleri","China_Camp",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"310","Urolophus halleri","Christy",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"311","Urolophus halleri","Coches",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"312","Urolophus halleri","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"313","Urolophus halleri","Dangermond",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"314","Urolophus halleri","Emerald_Bay",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"315","Urolophus halleri","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"316","Urolophus halleri","Forney",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"317","Urolophus halleri","Little_Harbor",0.278697481261703,0.278697481261703,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"318","Urolophus halleri","R_Beach",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"319","Urolophus halleri","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"320","Urolophus halleri","Santa_Claus",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"321","Urolophus halleri","Santa_Monica",0,0,1,0,"Seine.Detected.Only","Seine.Detected.Only",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
"322","Urolophus halleri","Soledad",0,0,0,0,"Both.Missed","Matching",1.7167141132301,1,"eDNA.Detected","Seine.Detected"
