"","Species","Site","e_index","sd_e_index","mean_bruv_count","sd_bruv_count","matching","matching2","eDNA_Presence_tot","nps_Presence_tot","eDNA_detect","BRUV_detect"
"159","Engraulis mordax","Santa_Monica",0,0,0,0,"Both.Missed","Matching",6.3461358580438,9,"eDNA.Detected","BRUV.Detected"
"160","Engraulis mordax","Soledad",0.265037358129873,0.265037358129873,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.3461358580438,9,"eDNA.Detected","BRUV.Detected"
"161","Engraulis mordax","Southeast_Anchorage",0.6356065169684,0.6356065169684,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.3461358580438,9,"eDNA.Detected","BRUV.Detected"
"162","Engraulis mordax","Water_Canyon",0.0754229624965838,0.0754229624965838,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.3461358580438,9,"eDNA.Detected","BRUV.Detected"
"163","Bodianus pulcher","Bechers",0.0487841861110776,0.0487841861110776,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"164","Bodianus pulcher","Ben_Weston",0.127440043841497,0.127440043841497,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"165","Bodianus pulcher","China_Camp",0.0472700283002072,0.0472700283002072,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"166","Bodianus pulcher","Christy",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"167","Bodianus pulcher","Coches",0.0840007027328236,0.0840007027328236,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"168","Bodianus pulcher","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"169","Bodianus pulcher","Dangermond",0,0,0,0,"Both.Missed","Matching",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"170","Bodianus pulcher","Emerald_Bay",0.0200187771777411,0.0200187771777411,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"171","Bodianus pulcher","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"172","Bodianus pulcher","Forney",0.0369610798165623,0.0369610798165623,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"173","Bodianus pulcher","Little_Harbor",0.0694623743015789,0.0694623743015789,1,0,"Both.Detected","Matching",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"174","Bodianus pulcher","R_Beach",0.0686541807968847,0.0686541807968847,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"175","Bodianus pulcher","Sandy_Point",0.115895091520436,0.115895091520436,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"176","Bodianus pulcher","Santa_Claus",0,0,0,0,"Both.Missed","Matching",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"177","Bodianus pulcher","Santa_Monica",0,0,0,0,"Both.Missed","Matching",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"178","Bodianus pulcher","Soledad",0,0,0,0,"Both.Missed","Matching",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"179","Bodianus pulcher","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"180","Bodianus pulcher","Water_Canyon",0.0648447329527083,0.0648447329527083,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.68333119755152,1,"eDNA.Detected","BRUV.Detected"
"181","Halichoeres californica","Bechers",0.161325590838805,0.161325590838805,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"182","Halichoeres californica","Ben_Weston",0,0,0,0,"Both.Missed","Matching",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"183","Halichoeres californica","China_Camp",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"184","Halichoeres californica","Christy",0.217793716076092,0.217793716076092,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"185","Halichoeres californica","Coches",0.233712973895644,0.233712973895644,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"186","Halichoeres californica","Cuylers_Harbor",0.19200366258939,0.19200366258939,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"187","Halichoeres californica","Dangermond",0.857903345583183,0.857903345583183,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"188","Halichoeres californica","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"189","Halichoeres californica","Ford_Pt",0.573644823851195,0.573644823851195,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"190","Halichoeres californica","Forney",0.422619173073426,0.422619173073426,1,0,"Both.Detected","Matching",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"191","Halichoeres californica","Little_Harbor",0.102764287464284,0.102764287464284,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"192","Halichoeres californica","R_Beach",0,0,0,0,"Both.Missed","Matching",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"193","Halichoeres californica","Sandy_Point",0.525718588116444,0.525718588116444,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"194","Halichoeres californica","Santa_Claus",0.00654821884994985,0.00654821884994985,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"195","Halichoeres californica","Santa_Monica",0,0,0,0,"Both.Missed","Matching",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"196","Halichoeres californica","Soledad",0.123712600590878,0.123712600590878,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"197","Halichoeres californica","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"198","Halichoeres californica","Water_Canyon",0.145908254762947,0.145908254762947,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.56365523569224,1,"eDNA.Detected","BRUV.Detected"
"199","Halichoeres semicinctus","Bechers",0.200121991091847,0.200121991091847,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"200","Halichoeres semicinctus","Ben_Weston",0.225374487903123,0.225374487903123,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"201","Halichoeres semicinctus","China_Camp",0,0,0,0,"Both.Missed","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"202","Halichoeres semicinctus","Christy",0,0,0,0,"Both.Missed","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"203","Halichoeres semicinctus","Coches",0.186439553854652,0.186439553854652,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"204","Halichoeres semicinctus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"205","Halichoeres semicinctus","Dangermond",0,0,0,0,"Both.Missed","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"206","Halichoeres semicinctus","Emerald_Bay",0.422233503348598,0.422233503348598,4,0,"Both.Detected","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"207","Halichoeres semicinctus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"208","Halichoeres semicinctus","Forney",0.000204533168463162,0.000204533168463162,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"209","Halichoeres semicinctus","Little_Harbor",0.659793166906788,0.659793166906788,4.33333333333333,2.08166599946613,"Both.Detected","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"210","Halichoeres semicinctus","R_Beach",0.0805900692280545,0.0805900692280545,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"211","Halichoeres semicinctus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"212","Halichoeres semicinctus","Santa_Claus",0,0,0,0,"Both.Missed","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"213","Halichoeres semicinctus","Santa_Monica",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"214","Halichoeres semicinctus","Soledad",0.203930276566786,0.203930276566786,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"215","Halichoeres semicinctus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"216","Halichoeres semicinctus","Water_Canyon",0,0,0,0,"Both.Missed","Matching",2.97868758206831,8.33333333333333,"eDNA.Detected","BRUV.Detected"
"217","Citharichthys stigmaeus","Bechers",0.392047303280515,0.392047303280515,1.66666666666667,0.577350269189626,"Both.Detected","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"218","Citharichthys stigmaeus","Ben_Weston",0,0,0,0,"Both.Missed","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"219","Citharichthys stigmaeus","China_Camp",0.00247027312164583,0.00247027312164583,1,0,"Both.Detected","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"220","Citharichthys stigmaeus","Christy",1,1,3.5,3.53553390593274,"Both.Detected","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"221","Citharichthys stigmaeus","Coches",0.381734322006691,0.381734322006691,8.66666666666667,3.78593889720018,"Both.Detected","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"222","Citharichthys stigmaeus","Cuylers_Harbor",0.25847995809223,0.25847995809223,7.33333333333333,3.78593889720018,"Both.Detected","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"223","Citharichthys stigmaeus","Dangermond",0.551151955171955,0.551151955171955,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"224","Citharichthys stigmaeus","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"225","Citharichthys stigmaeus","Ford_Pt",0,0,2,0,"BRUV.Detected.Only","BRUV.Detected.Only",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"226","Citharichthys stigmaeus","Forney",0.0807999938212945,0.0807999938212945,1,0,"Both.Detected","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"227","Citharichthys stigmaeus","Little_Harbor",0,0,0,0,"Both.Missed","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"228","Citharichthys stigmaeus","R_Beach",0.111018525624411,0.111018525624411,1.33333333333333,0.577350269189626,"Both.Detected","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"229","Citharichthys stigmaeus","Sandy_Point",0.350603989412501,0.350603989412501,5,0,"Both.Detected","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"230","Citharichthys stigmaeus","Santa_Claus",0.0823986845951572,0.0823986845951572,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"231","Citharichthys stigmaeus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"232","Citharichthys stigmaeus","Soledad",0.0124814005371545,0.0124814005371545,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"233","Citharichthys stigmaeus","Southeast_Anchorage",0,0,5,0,"BRUV.Detected.Only","BRUV.Detected.Only",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"234","Citharichthys stigmaeus","Water_Canyon",0.70691509502646,0.70691509502646,1,0,"Both.Detected","Matching",3.93010150069002,37.5,"eDNA.Detected","BRUV.Detected"
"235","Platyrhinoidis triseriata","Bechers",0.353982207423176,0.353982207423176,1,0,"Both.Detected","Matching",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"236","Platyrhinoidis triseriata","Ben_Weston",0,0,0,0,"Both.Missed","Matching",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"237","Platyrhinoidis triseriata","China_Camp",0,0,0,0,"Both.Missed","Matching",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"238","Platyrhinoidis triseriata","Christy",0.021852535962673,0.021852535962673,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"239","Platyrhinoidis triseriata","Coches",0.0110682103302988,0.0110682103302988,1,0,"Both.Detected","Matching",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"240","Platyrhinoidis triseriata","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"241","Platyrhinoidis triseriata","Dangermond",0.74721697053154,0.74721697053154,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"242","Platyrhinoidis triseriata","Emerald_Bay",0.251013740459906,0.251013740459906,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"243","Platyrhinoidis triseriata","Ford_Pt",0,0,0,0,"Both.Missed","Matching",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"244","Platyrhinoidis triseriata","Forney",0.0723860269595078,0.0723860269595078,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"245","Platyrhinoidis triseriata","Little_Harbor",0,0,0,0,"Both.Missed","Matching",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"246","Platyrhinoidis triseriata","R_Beach",0.203953930101502,0.203953930101502,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"247","Platyrhinoidis triseriata","Sandy_Point",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"248","Platyrhinoidis triseriata","Santa_Claus",0.968500048635351,0.968500048635351,1,0,"Both.Detected","Matching",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"249","Platyrhinoidis triseriata","Santa_Monica",0.0427960676123287,0.0427960676123287,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"250","Platyrhinoidis triseriata","Soledad",0.284736112491318,0.284736112491318,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"251","Platyrhinoidis triseriata","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"252","Platyrhinoidis triseriata","Water_Canyon",0.277772381453252,0.277772381453252,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.23527823196085,3,"eDNA.Detected","BRUV.Detected"
"253","Myliobatis californica","Bechers",0.759928317216296,0.759928317216296,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"254","Myliobatis californica","Ben_Weston",0,0,1,0,"BRUV.Detected.Only","BRUV.Detected.Only",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"255","Myliobatis californica","China_Camp",0.322258307600281,0.322258307600281,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"256","Myliobatis californica","Christy",0.665520256444104,0.665520256444104,3.66666666666667,2.08166599946613,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"257","Myliobatis californica","Coches",0.190723405786035,0.190723405786035,3,0,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"258","Myliobatis californica","Cuylers_Harbor",0.307364324946252,0.307364324946252,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"259","Myliobatis californica","Dangermond",0.288819519861283,0.288819519861283,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"260","Myliobatis californica","Emerald_Bay",0.194712501871378,0.194712501871378,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"261","Myliobatis californica","Ford_Pt",0.164036084793538,0.164036084793538,1,0,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"262","Myliobatis californica","Forney",0.0522332939600777,0.0522332939600777,1.66666666666667,0.577350269189626,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"263","Myliobatis californica","Little_Harbor",0.282851122478173,0.282851122478173,1.66666666666667,0.577350269189626,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"264","Myliobatis californica","R_Beach",0.076333107565937,0.076333107565937,1,0,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"265","Myliobatis californica","Sandy_Point",0.0722304907170457,0.0722304907170457,1,0,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"266","Myliobatis californica","Santa_Claus",0.413494374538756,0.413494374538756,1,0,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"267","Myliobatis californica","Santa_Monica",0.281153387291572,0.281153387291572,1.33333333333333,0.577350269189626,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"268","Myliobatis californica","Soledad",0.725793483619962,0.725793483619962,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"269","Myliobatis californica","Southeast_Anchorage",0.240481450517537,0.240481450517537,1,0,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"270","Myliobatis californica","Water_Canyon",1,1,3,1,"Both.Detected","Matching",6.03793342920823,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"271","Umbrina roncador","Bechers",0,0,0,0,"Both.Missed","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"272","Umbrina roncador","Ben_Weston",0.28140913053002,0.28140913053002,2.5,2.12132034355964,"Both.Detected","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"273","Umbrina roncador","China_Camp",0,0,0,0,"Both.Missed","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"274","Umbrina roncador","Christy",0,0,0,0,"Both.Missed","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"275","Umbrina roncador","Coches",0.0385539131755722,0.0385539131755722,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"276","Umbrina roncador","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"277","Umbrina roncador","Dangermond",0,0,0,0,"Both.Missed","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"278","Umbrina roncador","Emerald_Bay",0.0777159480816871,0.0777159480816871,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"279","Umbrina roncador","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"280","Umbrina roncador","Forney",0,0,0,0,"Both.Missed","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"281","Umbrina roncador","Little_Harbor",0.0401874739082605,0.0401874739082605,4.66666666666667,2.51661147842358,"Both.Detected","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"282","Umbrina roncador","R_Beach",0.0591762196657905,0.0591762196657905,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"283","Umbrina roncador","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"284","Umbrina roncador","Santa_Claus",0.0612821544997678,0.0612821544997678,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"285","Umbrina roncador","Santa_Monica",1,1,1.5,0.707106781186548,"Both.Detected","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"286","Umbrina roncador","Soledad",0.0994099080787563,0.0994099080787563,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"287","Umbrina roncador","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"288","Umbrina roncador","Water_Canyon",0.0022012681692772,0.0022012681692772,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,8.66666666666667,"eDNA.Detected","BRUV.Detected"
"289","Sphyraena argentea","Bechers",0,0,0,0,"Both.Missed","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"290","Sphyraena argentea","Ben_Weston",0.00506509601054303,0.00506509601054303,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"291","Sphyraena argentea","China_Camp",0,0,0,0,"Both.Missed","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"292","Sphyraena argentea","Christy",0.283312059952213,0.283312059952213,2,0,"Both.Detected","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"293","Sphyraena argentea","Coches",0.00297104946348433,0.00297104946348433,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"294","Sphyraena argentea","Cuylers_Harbor",0.212797000126735,0.212797000126735,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"295","Sphyraena argentea","Dangermond",0,0,0,0,"Both.Missed","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"296","Sphyraena argentea","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"297","Sphyraena argentea","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"298","Sphyraena argentea","Forney",0.17553469059609,0.17553469059609,55,62.2253967444162,"Both.Detected","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"299","Sphyraena argentea","Little_Harbor",0,0,0,0,"Both.Missed","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"300","Sphyraena argentea","R_Beach",0.454386876977861,0.454386876977861,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"301","Sphyraena argentea","Sandy_Point",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"302","Sphyraena argentea","Santa_Claus",0,0,0,0,"Both.Missed","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"303","Sphyraena argentea","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"304","Sphyraena argentea","Soledad",0,0,0,0,"Both.Missed","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"305","Sphyraena argentea","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"306","Sphyraena argentea","Water_Canyon",0.0182628199056714,0.0182628199056714,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.1523295930326,57,"eDNA.Detected","BRUV.Detected"
"307","Gymnothorax mordax","Bechers",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"308","Gymnothorax mordax","Ben_Weston",0.629808240413912,0.629808240413912,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"309","Gymnothorax mordax","China_Camp",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"310","Gymnothorax mordax","Christy",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"311","Gymnothorax mordax","Coches",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"312","Gymnothorax mordax","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"313","Gymnothorax mordax","Dangermond",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"314","Gymnothorax mordax","Emerald_Bay",0.666164395178793,0.666164395178793,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"315","Gymnothorax mordax","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"316","Gymnothorax mordax","Forney",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"317","Gymnothorax mordax","Little_Harbor",0.235013681391076,0.235013681391076,2,0,"Both.Detected","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"318","Gymnothorax mordax","R_Beach",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
"319","Gymnothorax mordax","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.53098631698378,2,"eDNA.Detected","BRUV.Detected"
